,lat,lon,count,hashTags,tweet
824,-7.3660896,108.102328,1,['#pidatopresiden2021'],"48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivitas; infrastruktur energi&amp;pangan; pemerataan akses Teknologi Informasi &amp; Komunikasi.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
825,-2.6344626,121.0996203,1,['#pidatopresiden2021'],"14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
826,3.6262084,98.6840386,1,['#pidatopresiden2021'],"14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
827,-2.3146603,102.748176,1,[],"RT @atr_bpn: 14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisa..."
828,-2.3146603,102.748176,1,[],"RT @atr_bpn: 48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivitas..."
829,-8.1342833,113.224469,1,[],"RT @HumasPoldaJatim: 14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong indus..."
830,-8.1342833,113.224469,1,[],"RT @HumasPoldaJatim: 48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produ..."
831,-6.2087634,106.845599,1,[],"RT @KemenkeuRI: 14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrial..."
832,-7.3660896,108.102328,1,['#pidatopresiden2021'],"14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
833,-4.4963689,104.5655273,1,['#pidatopresiden2021'],"Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivitas; infrastruktur energi&amp;pangan; pemerataan akses Teknologi Informasi &amp; Komunikasi.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
834,-4.4963689,104.5655273,1,['#pidatopresiden2021'],"Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
835,-6.2087634,106.845599,1,[],"RT @DKIJakarta: 48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivi..."
836,-4.0096221,119.6290617,1,['#pidatopresiden2021'],"14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
837,-6.937631199999999,107.5653089,1,['#pidatopresiden2021'],"14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
838,-6.2087634,106.845599,1,[],"RT @brin_indonesia: 48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produk..."
839,-6.2087634,106.845599,1,[],"RT @brin_indonesia: 14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong indust..."
840,-7.0333295,107.8228459,1,[],"RT @Polsekbojongs11: 14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong indus..."
841,-3.3052214,120.2512728,1,['#pidatopresiden2021'],"14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
842,-8.091220999999999,111.9641728,1,[],"RT @1trenggalek: 14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industria..."
843,-6.3488982,108.3287361,1,[],"RT @humaspoldajbr: 48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produkt..."
844,-6.914026199999999,107.6108054,1,['#pidatopresiden2021'],"48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivitas; infrastruktur energi&amp;pangan; pemerataan akses Teknologi Informasi &amp; Komunikasi.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
845,-7.0447878,107.5504521,1,['#pidatopresiden2021'],"48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivitas; infrastruktur energi&amp;pangan; pemerataan akses Teknologi Informasi &amp; Komunikasi.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
846,-5.1329544,119.4104925,1,['#pidatopresiden2021'],"Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
847,-6.9807593,107.6341573,1,['#pidatopresiden2021'],"14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
848,-6.914026199999999,107.6108054,1,['#pidatopresiden2021'],"14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
849,-7.0447878,107.5504521,1,['#pidatopresiden2021'],"14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
850,3.9456514,108.1428669,1,['#pidatopresiden2021'],"48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivitas; infrastruktur energi&amp;pangan; pemerataan akses Teknologi Informasi &amp; Komunikasi.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
851,0.5105346,101.4578011,1,['#pidatopresiden2021'],"48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivitas; infrastruktur energi&amp;pangan; pemerataan akses Teknologi Informasi &amp; Komunikasi.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
852,-1.552136,103.8216261,1,[],"RT @KemenkeuRI: 48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivi..."
853,0.7697665,103.4049445,1,[],"RT @Kemenag_RI: 14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrial..."
854,-7.5360639,112.2384017,1,[],"RT @1trenggalek: 14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industria..."
855,0.7697665,103.4049445,1,[],"RT @Kemenag_RI: 48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivi..."
856,-3.3060598,128.9615888,1,[],"RT @atr_bpn: 14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisa..."
857,-6.2087634,106.845599,1,[],"RT @1trenggalek: 14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industria..."
858,-8.120062899999999,111.8095971,1,[],"RT @1trenggalek: 14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industria..."
859,-3.3060598,128.9615888,1,[],"RT @atr_bpn: 48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivitas..."
860,3.9456514,108.1428669,1,['#pidatopresiden2021'],"14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
861,-0.525685,117.1146986,1,[],"RT @setkabgoid: 48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk penguatan layanan dasar, peningkatan produktivit..."
862,-6.8921607,110.6377502,1,[],"RT @Kemenkumham_RI: 48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produk..."
863,0.9185504,104.4665072,1,['#pidatopresiden2021'],"Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021 https://t.co/LBIQxiXXqX"
864,-6.8921607,110.6377502,1,[],"RT @Kemenkumham_RI: 14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong indust..."
865,-7.1652437,112.6519882,1,[],"RT @1trenggalek: 14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industria..."
866,-0.525685,117.1146986,1,[],"RT @setkabgoid: 14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrial..."
867,-5.147665099999999,119.4327314,1,['#pidatopresiden2021'],"14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
868,3.0730929,116.0413889,1,[],"RT @kemendespdtt: 48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produkti..."
869,-2.2690446,119.9740534,1,['#pidatopresiden2021'],"14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
870,-6.2087634,106.845599,1,['#pidatopresiden2021'],"14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
871,-3.8008893,103.3587288,1,['#pidatopresiden2021'],"48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivitas; infrastruktur energi&amp;pangan; pemerataan akses Teknologi Informasi &amp; Komunikasi.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
872,-6.5953026,106.7941445,1,['#pidatopresiden2021'],"48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivitas; infrastruktur energi&amp;pangan; pemerataan akses Teknologi Informasi &amp; Komunikasi.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
873,0.5105346,101.4578011,1,['#pidatopresiden2021'],"14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
874,-6.1909867,106.8671864,1,['#pidatopresiden2021'],"48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk:

penguatan layanan dasar; peningkatan produktivitas; infrastruktur energi&amp;pangan; pemerataan akses Teknologi Informasi &amp; Komunikasi.

Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
875,-8.670103,115.220854,1,['#pidatopresiden2021'],"48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivitas; infrastruktur energi&amp;pangan; pemerataan akses Teknologi Informasi &amp; Komunikasi.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
876,-8.182411199999999,111.6183755,1,[],"RT @1trenggalek: 14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industria..."
877,-5.448792999999999,105.2593,1,['#pidatopresiden2021'],"Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivitas; infrastruktur energi&amp;pangan; pemerataan akses Teknologi Informasi &amp; Komunikasi.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
878,0.1840524,100.1255164,1,[],"RT @KemenkeuRI: 14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrial..."
879,-6.1805113,106.8283831,1,[],"RT @KemenkeuRI: 48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivi..."
880,-7.5360639,112.2384017,1,[],"RT @1trenggalek: 14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industria..."
881,0.1840524,100.1255164,1,[],"RT @KemenkeuRI: 48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivi..."
882,-7.6982991,109.023521,1,[],"RT @Kemenkumham_RI: 48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produk..."
883,-6.1805113,106.8283831,1,[],"RT @KemenkeuRI: 14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrial..."
884,-7.6982991,109.023521,1,[],"RT @Kemenkumham_RI: 14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong indust..."
885,-0.8910020999999999,119.8728421,1,[],"RT @atr_bpn: 48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivitas..."
886,-6.174889500000001,106.8223081,1,['#pidatopresiden2021'],"48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivitas; infrastruktur energi&amp;pangan; pemerataan akses Teknologi Informasi &amp; Komunikasi.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
887,-6.1805113,106.8283831,1,[],"RT @KemenkeuRI: 48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivi..."
888,-0.8910020999999999,119.8728421,1,[],"RT @atr_bpn: 14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisa..."
889,-6.174422,106.812473,1,[],"RT @kemkominfo: 48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivi..."
890,-6.5953026,106.7941445,1,['#pidatopresiden2021'],"14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
891,3.9456514,108.1428669,1,['#pidatopresiden2021'],"48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivitas; infrastruktur energi&amp;pangan; pemerataan akses Teknologi Informasi &amp; Komunikasi.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
892,-6.2363976,106.8008284,1,['#pidatopresiden2021'],"48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivitas; infrastruktur energi&amp;pangan; pemerataan akses Teknologi Informasi &amp; Komunikasi.

Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
893,-6.1805113,106.8283831,1,[],"RT @KemenkeuRI: 48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivi..."
894,-0.4957624,117.1523714,1,['#pidatopresiden2021'],"48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivitas; infrastruktur energi&amp;pangan; pemerataan akses Teknologi Informasi &amp; Komunikasi.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
895,-8.670103,115.220854,1,['#pidatopresiden2021'],"14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
896,-3.0867829,119.8570663,1,['#pidatopresiden2021'],"48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivitas; infrastruktur energi&amp;pangan; pemerataan akses Teknologi Informasi &amp; Komunikasi.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
897,-5.448792999999999,105.2593,1,['#pidatopresiden202'],"Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden202"
898,-6.2008068,106.8324287,1,['#pidatopresiden2021'],"48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivitas; infrastruktur energi&amp;pangan; pemerataan akses Teknologi Informasi &amp; Komunikasi.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
899,-6.521249399999999,106.874195,1,['#pidatopresiden2021'],"48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivitas; infrastruktur energi&amp;pangan; pemerataan akses Teknologi Informasi &amp; Komunikasi.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
900,-7.087888,110.9181522,1,['#pidatopresiden2021'],"48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivitas; infrastruktur energi&amp;pangan; pemerataan akses Teknologi Informasi &amp; Komunikasi.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
901,-6.1848949,106.8227695,1,['#pidatopresiden2021'],"Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivitas; infrastruktur energi&amp;pangan; pemerataan akses Teknologi Informasi &amp; Komunikasi.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
902,-8.5388252,115.402367,1,['#pidatopresiden2021'],"Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivitas; infrastruktur energi&amp;pangan; pemerataan akses Teknologi Informasi &amp; Komunikasi.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
903,-6.1850105,106.8218314,1,['#pidatopresiden2021'],"48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivitas; infrastruktur energi&amp;pangan; pemerataan akses Teknologi Informasi &amp; Komunikasi.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
904,-6.183509099999999,106.8301335,1,['#pidatopresiden2021'],"Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivitas; infrastruktur energi&amp;pangan; pemerataan akses Teknologi Informasi &amp; Komunikasi.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
905,-6.1640416,106.8188978,1,['#pidatopresiden2021'],"48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivitas; infrastruktur energi&amp;pangan; pemerataan akses Teknologi Informasi &amp; Komunikasi.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
906,-6.230872,106.7981779,1,['#pidatopresiden2021'],"48. Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivitas; infrastruktur energi&amp;pangan; pemerataan akses Teknologi Informasi &amp; Komunikasi.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
907,-6.1798816,106.8214007,1,['#pidatopresiden2021'],"Pembangunan infrastruktur dianggarkan Rp384,8 triliun, diarahkan untuk: penguatan layanan dasar; peningkatan produktivitas; infrastruktur energi&amp;pangan; pemerataan akses Teknologi Informasi &amp; Komunikasi.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
908,-6.1909867,106.8671864,1,['#pidatopresiden2021'],"14. Pembangunan infrastruktur yang dipercepat.

Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.

Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
909,-6.1805113,106.8283831,1,[],"RT @KemenkeuRI: 14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrial..."
910,-3.8008893,103.3587288,1,['#pidatopresiden2021'],"14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
911,-6.174889500000001,106.8223081,1,['#pidatopresiden2021'],"14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
912,3.9456514,108.1428669,1,['#pidatopresiden2021'],"14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
913,-6.174422,106.812473,1,[],"RT @kemkominfo: 14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrial..."
914,-6.2363976,106.8008284,1,['#pidatopresiden2021'],"14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.

Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
915,-7.087888,110.9181522,1,['#pidatopresiden2021'],"14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
916,-6.521249399999999,106.874195,1,['#pidatopresiden2021'],"14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
917,-6.2087634,106.845599,1,[],"RT @KemenkeuRI: 14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrial..."
918,-6.2087634,106.845599,1,[],"RT @KemenkeuRI: 14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrial..."
919,-6.3935407,106.8211087,1,['#pidatopresiden2021'],"Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
920,-0.4957624,117.1523714,1,['#pidatopresiden2021'],"14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
921,-6.1805113,106.8283831,1,[],"RT @KemenkeuRI: 14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrial..."
922,-6.2008068,106.8324287,1,['#pidatopresiden2021'],"14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
923,-6.1848949,106.8227695,1,['#pidatopresiden2021'],"Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
924,-6.1640416,106.8188978,1,['#pidatopresiden2021'],"14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
925,-8.5388252,115.402367,1,['#pidatopresiden2021'],"Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
926,-3.0867829,119.8570663,1,['#pidatopresiden2021'],"14. Pembangunan infrastruktur yang dipercepat. Termasuk infrastruktur digital, energi dan pangan untuk mendorong industrialisasi. Serta dukungan ekosistem hukum dan birokrasi yang kondusif bagi dunia usaha.
Indonesia Tangguh, Indonesia Tumbuh #PidatoPresiden2021"
